"","Category","Term","Count","X.","PValue","Genes","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR"
"217","GOTERM_BP_ALL","GO:0009451~RNA modification",69,1.83559457302474,0.0504314173468133,"O94268, Q45826, Q4QR99, Q9JI38, Q9H0A0, Q54UB1, Q5XIA3, O22928, Q10257, Q28E61, Q149F1, Q8VCZ8, Q9BTF0, P85107, Q04217, O34598, Q12056, A5I5U3, A2RSX7, Q8IZ69, A1A4L5, Q9Y2X3, Q9SAI2, O00567, Q9VK89, Q5ZKM1, O36015, Q13395, Q9VAQ5, Q96PZ0, O14717, Q9SKZ2, Q1MTD3, O94480, O35130, Q7UHU7, P53759, Q0V8R7, Q9LD90, P28634, P36428, Q6PAT0, Q09522, Q4E123, Q9C9R3, O13861, Q5ZK35, Q86U44, Q7K4W1, B3MA91, Q9LEU4, Q9W4M9, Q6Z9U7, Q4G073, P0C7Q7, Q9USJ1, Q08DI8, Q6P8C4, Q7ZVE0, Q9T0D6, Q06287, O14214, Q0P4H0, Q07G10, O22145, Q1HFZ0, Q3MIT2, O74351, A7MAZ3",3357,140,8103,1.1896399846802,1,0.947849158414316,64.7929125613022
"218","GOTERM_BP_ALL","GO:0048878~chemical homeostasis",160,4.25645118382549,0.0554024288887749,"Q54FD7, Q9ULV0, Q2KHZ9, Q9LMI7, Q7PPA5, P62755, Q9SJT7, Q09136, O48538, C0SP78, Q8L725, Q92462, P92939, P22694, Q54QU8, Q6PNC0, Q2TA14, G5E8K5, Q9HC07, Q5BK18, Q6JQN1, P22413, Q9TU34, P70549, O55173, P97820, D3ZEH5, P15651, Q99571, Q8BPN8, Q9ZUA5, Q925N0, Q75IM9, P49282, Q9FIZ9, Q92887, Q9SLA2, Q9JIX0, P0C605, Q01063, Q5SUC9, Q5RBP4, Q14643, Q99437, A0A0G2JZ79, P31424, A2AJK6, Q9SZW4, Q3T0I2, Q969H0, Q9LKW9, Q9D9T8, P30803, A6N6J5, S4R2P9, P41234, Q91V14, P41233, Q28ID3, Q9HD20, P48820, Q5F448, Q16720, Q12705, Q9UI40, P63172, D3K0R6, P54641, Q53FZ2, Q641Z6, P49748, Q8CFD0, Q5SWW4, Q9JJ31, P49366, Q8INB9, Q02357, O14617, Q02356, Q01341, Q63120, Q9HC58, Q01484, Q62976, P45952, P45857, P05124, P13607, P11505, P70584, Q91YE3, O35509, Q5RDH5, Q64542, Q5ZM14, Q8K596, Q12056, P54679, Q9U6A0, Q9Y4W6, P63331, Q08499, Q9Z2I0, Q49SH1, Q07417, O18868, Q12955, Q8R4D1, P50530, Q9ULQ1, Q86A77, Q29611, P33085, Q9H1D0, Q28948, P28271, P28584, Q9CYP7, P00504, Q9XWZ2, Q0WU02, Q54IM8, Q9BZC7, Q9VGH7, P33279, P47838, P23645, Q99104, Q9TTH8, P15684, P18067, P57103, Q9Z336, Q920R6, Q9Z2A0, P48506, P35951, Q2ULH4, Q8K370, Q5RKL5, Q9LIC2, Q9Y0A1, P19468, P48765, P48768, B1H2N3, Q9LT02, Q7Z429, Q23917, P32598, P27791, F1LMY4, Q5R7F0, P05132, O70511, Q9QZS5, Q5E9G1, P55809, P51542, Q8C8R3",3357,348,8103,1.10977576448594,1,0.960535251751492,68.33025197333
"219","GOTERM_BP_ALL","GO:0006766~vitamin metabolic process",31,0.824687416866188,0.0568076092786506,"Q9UVT8, Q5R5D5, Q5ZKP2, Q9H3S4, P48758, Q9M8S8, O14678, P21369, Q9Y7P0, Q4JIJ3, Q9US41, P48506, P11498, Q9Z735, P98164, Q9Z734, Q93VR3, Q58696, O89016, P19468, Q84MD8, P22413, Q9NRN7, Q9KPQ9, P33527, Q46857, Q8W1X2, O00763, A6H730, Q5ZKS8, Q2QXY1",3357,57,8103,1.31274791088535,1,0.962955975560363,69.2672244288644
"220","GOTERM_BP_ALL","GO:0060402~calcium ion transport into cytosol",22,0.585262037776004,0.0589871856821777,"S4R2P9, Q01063, Q08499, Q9Y0A1, P48768, Q14643, Q01484, Q12705, Q23917, F1LMY4, P70549, Q9TU34, O55173, A2AJK6, Q9TTH8, Q99104, P57103, Q99571, Q8K596, Q9ULQ1, Q9Z2A0, Q8C8R3",3357,38,8103,1.39744132449085,1,0.966771004166443,70.6686159862616
"221","GOTERM_BP_ALL","GO:0060401~cytosolic calcium ion transport",22,0.585262037776004,0.0589871856821777,"S4R2P9, Q01063, Q08499, Q9Y0A1, P48768, Q14643, Q01484, Q12705, Q23917, F1LMY4, P70549, Q9TU34, O55173, A2AJK6, Q9TTH8, Q99104, P57103, Q99571, Q8K596, Q9ULQ1, Q9Z2A0, Q8C8R3",3357,38,8103,1.39744132449085,1,0.966771004166443,70.6686159862616
"222","GOTERM_BP_ALL","GO:0006771~riboflavin metabolic process",7,0.186219739292365,0.0590739562708382,"Q84MD8, Q9UVT8, P22413, Q9Z735, Q9Z734, Q9Y7P0, Q9US41",3357,8,8103,2.11204200178731,1,0.966225609736608,70.723129543094
"223","GOTERM_BP_ALL","GO:0009414~response to water deprivation",7,0.186219739292365,0.0590739562708382,"Q9FKB0, Q9FT74, Q9SMX1, Q0WVW7, Q9STS1, Q93VB2, Q9M9W9",3357,8,8103,2.11204200178731,1,0.966225609736608,70.723129543094
"224","GOTERM_BP_ALL","GO:0048069~eye pigmentation",7,0.186219739292365,0.0590739562708382,"Q09103, P59015, P48596, P10090, P54362, Q11180, O14617",3357,8,8103,2.11204200178731,1,0.966225609736608,70.723129543094
"225","GOTERM_BP_ALL","GO:0047484~regulation of response to osmotic stress",7,0.186219739292365,0.0590739562708382,"P35182, Q8W034, Q09173, Q10N20, Q09172, Q9SMX1, Q9SA73",3357,8,8103,2.11204200178731,1,0.966225609736608,70.723129543094
"226","GOTERM_BP_ALL","GO:0033147~negative regulation of intracellular estrogen receptor signaling pathway",7,0.186219739292365,0.0590739562708382,"Q5PQL2, A5YKK6, Q6ZQ08, A0JP85, Q2HJ97, A1A5H6, Q8K0V4",3357,8,8103,2.11204200178731,1,0.966225609736608,70.723129543094
"227","GOTERM_BP_ALL","GO:0060292~long term synaptic depression",7,0.186219739292365,0.0590739562708382,"O08586, Q2T9M1, Q9UI40, O18868, Q9EP80, Q6R748, Q8INB9",3357,8,8103,2.11204200178731,1,0.966225609736608,70.723129543094
"228","GOTERM_BP_ALL","GO:0098655~cation transmembrane transport",80,2.12822559191274,0.0609325340585855,"Q8WNR0, Q9W0Y8, Q9SJT7, Q9HC58, Q01484, Q62976, P13607, P11505, Q64542, Q5ZM14, Q8K596, Q9Y4W6, P63331, Q7XQ12, Q4ZJI4, A2A259, G5E8K5, Q08499, Q9MZS1, Q8I4B0, Q9TU34, P70549, O55173, O18868, Q12955, Q8R4D1, Q86TL2, Q8AVM5, Q99571, Q9ULQ1, Q9NW15, Q9ZUA5, Q55AH5, Q6P9R2, P38361, Q63632, Q8QGH2, P49282, Q9SLA2, Q9H1D0, Q9P0M2, P0C605, Q01063, Q8IZF0, P28584, Q9UP95, O01666, Q86UD5, Q14643, Q7Z2H8, Q99437, P48051, Q5XH14, A2AJK6, Q9TTH8, Q99104, P57103, Q920R6, Q9Z2A0, Q9LKW9, O14775, S4R2P9, Q9Y0A1, Q9FKT8, Q9HD20, P48765, P48768, Q16720, Q23917, O70511, F1LMY4, Q5R7F0, Q9UI40, D3K0R6, P54641, Q84ZC0, Q9W0Y6, P48553, Q9EPI9, Q8C8R3",3357,166,8103,1.16325893385876,1,0.969075449985998,71.8679184221324
"229","GOTERM_BP_ALL","GO:0098771~inorganic ion homeostasis",91,2.42085661080074,0.0617182979132956,"Q8CFD0, Q9JJ31, Q7PPA5, Q02357, Q9SJT7, Q9HC58, Q63120, Q01484, Q62976, P05124, P13607, P11505, Q91YE3, Q64542, Q5ZM14, Q92462, P92939, Q8K596, Q12056, P54679, Q9Y4W6, Q9U6A0, Q6PNC0, G5E8K5, Q08499, Q9HC07, Q9Z2I0, Q49SH1, P22413, Q9TU34, P70549, O55173, Q12955, Q8R4D1, Q8BPN8, Q99571, Q9ULQ1, Q9ZUA5, Q86A77, Q29611, Q925N0, P49282, Q92887, Q9SLA2, Q9H1D0, P0C605, Q01063, Q5SUC9, P28584, P28271, Q14643, Q99437, P31424, P33279, A2AJK6, P15684, Q9TTH8, Q99104, P18067, P57103, Q9SZW4, Q920R6, Q9Z2A0, Q9LKW9, Q2ULH4, Q9D9T8, S4R2P9, P30803, Q5RKL5, Q9LIC2, Q91V14, Q9Y0A1, Q9HD20, Q28ID3, P48765, P48768, Q5F448, B1H2N3, Q9LT02, Q16720, Q12705, Q7Z429, Q23917, O70511, Q5R7F0, F1LMY4, Q9QZS5, Q9UI40, D3K0R6, P54641, Q8C8R3",3357,191,8103,1.15001239887895,1,0.969821105213838,72.3389997296231
"230","GOTERM_BP_ALL","GO:0000154~rRNA modification",20,0.532056397978186,0.0626025845022017,"O94268, Q45826, Q9LD90, Q0V8R7, Q9H0A0, Q09522, Q9Y2X3, Q9C9R3, O00567, Q5ZKM1, Q10257, Q6P8C4, Q7ZVE0, Q9VAQ5, Q06287, Q04217, O94480, O35130, Q7UHU7, A5I5U3",3357,34,8103,1.41986016926878,1,0.970709627863486,72.8601792255353
"231","GOTERM_BP_ALL","GO:0001510~RNA methylation",34,0.904495876562916,0.0642335306719653,"O94268, Q0V8R7, P28634, Q09522, Q4E123, Q54UB1, Q9C9R3, Q5XIA3, Q10257, Q28E61, Q9BTF0, P85107, Q04217, Q5ZK35, Q86U44, A5I5U3, Q8IZ69, A1A4L5, Q5ZKM1, Q9VK89, Q6Z9U7, Q4G073, Q9W4M9, O36015, Q13395, Q06287, O14717, O14214, Q1MTD3, O94480, Q07G10, O35130, Q7UHU7, Q1HFZ0",3357,64,8103,1.28231121537087,1,0.972767721042237,73.7970372870357
"232","GOTERM_BP_ALL","GO:0001731~formation of translation preinitiation complex",19,0.505453578079276,0.0643906464452465,"Q0V1H5, Q1LUA8, P32911, Q54C49, B5FZ19, Q9C5Z1, Q9Z1D1, Q4R8Z2, A7SK48, Q6DRC4, Q9C5Z2, P0CL18, Q54KZ8, P79083, B3N4C7, A7SDW5, P56820, A7RM20, Q5ZMS3",3357,32,8103,1.43317135835567,1,0.972413777141518,73.8856472658415
"233","GOTERM_BP_ALL","GO:0042726~flavin-containing compound metabolic process",8,0.212822559191274,0.0659360081660437,"Q84MD8, Q9UVT8, P22413, Q9Z735, Q9Z734, Q9Y7P0, Q9US41, Q8R123",3357,10,8103,1.93100983020554,1,0.974198272746114,74.7421548959805
"234","GOTERM_BP_ALL","GO:0006566~threonine metabolic process",8,0.212822559191274,0.0659360081660437,"Q9FPH3, Q9LYU8, O08651, O88986, P49420, P19582, P16120, P49079",3357,10,8103,1.93100983020554,1,0.974198272746114,74.7421548959805
"235","GOTERM_BP_ALL","GO:0010039~response to iron ion",8,0.212822559191274,0.0659360081660437,"P49282, P80404, Q05609, E3QCU0, P28271, Q6XVN8, Q94A97, Q9ZUA5",3357,10,8103,1.93100983020554,1,0.974198272746114,74.7421548959805
"236","GOTERM_BP_ALL","GO:1903441~protein localization to ciliary membrane",8,0.212822559191274,0.0659360081660437,"Q98SP7, O75386, Q9Z273, O88848, P50607, Q9BXC9, O00295, O00294",3357,10,8103,1.93100983020554,1,0.974198272746114,74.7421548959805
"237","GOTERM_BP_ALL","GO:0000413~protein peptidyl-prolyl isomerization",18,0.478850758180367,0.06613925823975,"Q9LPC7, Q9ZVJ4, Q38931, Q6Q151, Q2KJ44, Q8W4D0, Q13356, Q6P5P3, P48820, Q9TW32, P52009, Q8LGG0, Q8LDP4, Q9QVC8, P18253, O43447, Q38900, P22696",3357,30,8103,1.44825737265416,1,0.973927652138186,74.8527977814036
"238","GOTERM_BP_ALL","GO:0048545~response to steroid hormone",52,1.38334663474328,0.0690697232020004,"Q5PQL2, Q5SWW4, Q92729, P46896, Q63120, Q62976, A5YKK6, P11505, Q9CWR2, A0JP85, Q2HJ97, P68037, Q2QM47, P63331, Q9WTN3, Q5NVI9, Q8L7U5, Q5TJE1, Q9UBS8, P15651, P62510, P10323, A1A5H6, O75925, Q92887, Q24368, O94874, B2RWS6, Q9W0T1, O04714, P00504, Q6ZQ08, P63036, Q8R420, P53042, Q9BZC7, Q39012, Q8QZR1, A0A0G2JZ79, Q60EX6, Q9QVC8, Q9LR78, Q05086, O08759, Q501J6, Q9QXN3, P41234, Q14151, Q8K0V4, P29147, Q99758, A7MAZ3",3357,104,8103,1.20688114387846,1,0.977439240133779,76.3977319884244
"239","GOTERM_BP_ALL","GO:0030490~maturation of SSU-rRNA",32,0.851290236765097,0.0694396651422183,"O74777, Q75K27, Q9P4X3, Q9Y2P8, Q9HDY4, Q5U2W5, Q9CAX6, Q5RFQ0, Q5HZH2, P35687, Q3T042, Q2GZQ4, Q6VEU1, Q04217, Q0UWT7, Q803X4, Q8C4J7, Q9FMU5, Q8BHB4, Q869Q2, Q5SWD9, Q6P8E9, P62313, Q06287, Q9UJK0, Q8R2N2, O94653, Q9SK22, O35130, C5JMX0, Q9NYH9, Q9C1X1",3357,60,8103,1.28733988680369,1,0.977402261338281,76.5862250187741
"240","GOTERM_BP_ALL","GO:0044458~motile cilium assembly",9,0.239425379090184,0.0700142888645787,"Q9P2K1, Q4G0X9, F1MLB4, Q8NEP3, Q5FWU8, Q9SMH5, B3DH20, Q5TYW6, Q09JZ4",3357,12,8103,1.81032171581769,1,0.977625104279859,76.8761731707606
"241","GOTERM_BP_ALL","GO:0032104~regulation of response to extracellular stimulus",9,0.239425379090184,0.0700142888645787,"Q558K8, P05987, Q1JQE0, P42525, Q03043, Q96RK4, Q9BXC9, P32023, P42345, P34117",3357,12,8103,1.81032171581769,1,0.977625104279859,76.8761731707606
"242","GOTERM_BP_ALL","GO:0043243~positive regulation of protein complex disassembly",9,0.239425379090184,0.0700142888645787,"Q5ZK92, Q9C505, P60487, P23301, Q5VZK9, Q6AZT2, B7PXE3, B4NBP4, P19211",3357,12,8103,1.81032171581769,1,0.977625104279859,76.8761731707606
"243","GOTERM_BP_ALL","GO:0007205~protein kinase C-activating G-protein coupled receptor signaling pathway",9,0.239425379090184,0.0700142888645787,"Q2T9M1, Q09103, Q9FFN7, Q1PDI2, Q9EP80, B4JHJ7, P31424, P52429, Q8L7L1",3357,12,8103,1.81032171581769,1,0.977625104279859,76.8761731707606
"244","GOTERM_BP_ALL","GO:0032107~regulation of response to nutrient levels",9,0.239425379090184,0.0700142888645787,"Q558K8, P05987, Q1JQE0, P42525, Q03043, Q96RK4, Q9BXC9, P32023, P42345, P34117",3357,12,8103,1.81032171581769,1,0.977625104279859,76.8761731707606
"245","GOTERM_BP_ALL","GO:0042273~ribosomal large subunit biogenesis",47,1.25033253524874,0.0703663241702971,"O94268, P36105, P0CT84, Q56P27, O80775, Q86HD3, O94248, P62752, P0DJ54, Q9BZE4, A0JMQ0, Q9NVX2, P0DJ56, Q9FJX2, Q10257, Q9CR57, A4IIX9, O95478, P35684, Q8NKF4, O14206, Q9C912, Q9LMK0, P05739, Q0ITS8, P20447, P49692, Q3SYU1, Q4IR18, O13982, Q8Y7M8, Q869Q2, Q7ZTZ2, Q9LZH9, A7SWH1, Q5ZKM1, Q6BIK6, Q6P8E9, P42795, Q9H7B2, Q10190, Q6P8C4, P51414, A1C5V3, Q54FW9, Q9NVU7, A7TMF9",3357,93,8103,1.21985836047931,1,0.977565764845533,77.0521166624093
"246","GOTERM_BP_ALL","GO:0009056~catabolic process",532,14.1527001862197,0.0704532216916906,"Q9FKB0, Q8VBV3, Q54FD7, Q7TSV4, Q78JT3, Q9VW26, D3Z7P3, Q8W4M5, Q86HD3, P59173, Q9WY55, Q9ES34, P37351, Q9EQT5, O09174, Q9XG77, P22696, Q8C863, Q9EPU0, Q8K1E0, P31244, Q4U2R1, Q6JQN1, Q9QY93, F4IUX6, P22413, P28072, Q9C774, Q8LGF7, Q8VZK0, Q9HEH1, Q8P9T9, P53634, P34024, Q8CHR6, Q9FIZ7, O88986, Q2TA06, Q5SUC9, Q3UE37, Q64380, P51592, P51593, Q7SDV9, A0A0G2JZ79, Q10657, Q92900, P07207, Q6P1B1, Q06190, Q9SHL7, Q3MI05, O77834, Q54JE4, P80457, Q9LRZ5, Q6FNV4, Q5QMN3, O81149, P54319, Q9M4A1, Q90ZA1, P92974, Q65D01, Q9FPT1, Q10435, Q5RC74, O23708, Q6ZPR5, Q8VZH2, O49552, O54928, P59271, Q64542, Q9Y4E8, Q01780, Q54RC4, B1AQJ2, O08586, Q9FNK4, Q3UHK8, Q9D8X5, Q6NY77, P63331, Q13107, O83142, Q8RWB8, P14735, Q07417, Q9FPS9, O34812, Q8BR76, Q9P4Z1, Q8GWE6, Q59LU0, Q9Y3B2, Q9U299, Q9R049, O75175, Q5R5D5, Q9D8W5, P34120, Q84RR0, Q6ZQ08, O97764, C1FI13, P18067, Q9JMJ4, Q8K2H6, Q9P7G4, P27117, Q05086, O32177, Q7KWX9, O35459, O08759, P19468, A7MBI7, Q7SIB7, O23717, P27791, Q94FB9, Q9V9A7, Q8K4P8, P55809, Q7Q6A7, P51542, Q3KQ85, Q9JI92, O75832, Q54DD3, Q5PQL2, O74856, Q69ZR2, Q503I8, Q9M8S8, Q9M9W8, P12270, Q54P04, P80404, Q09136, P50876, Q755M2, P54260, Q1JPX4, P68037, Q8K2I4, Q9SP08, P47989, Q8H1U5, P00787, Q94A97, Q1ZXF1, Q93008, Q99JW2, O13870, Q5ZJL9, P00791, Q9LP45, O00763, Q15008, Q9LST6, Q01294, Q5R8Q7, A1A5H6, P47990, Q91W86, Q9W6S5, A5PMR2, Q9LSU0, Q01063, Q5PQN1, Q6DG22, Q55FK4, Q01061, P12955, P51512, P00792, Q91X83, P30771, Q9V359, Q9MA90, P09622, Q80U87, Q6FLE2, Q8QZR1, Q4V9P6, Q793F9, Q9R1P4, P42345, Q3T0I2, Q95M18, O55047, Q9SRZ0, Q9STG6, G5ED84, Q92890, Q90744, Q1ZXD3, P58283, Q9P2Y5, Q4QQW8, Q9VYS3, P0DKK0, D3K0R6, Q5REB9, Q24574, Q46857, Q9TZC4, O48844, Q6FLF3, Q5H879, Q5F3A6, Q9HGI8, Q755N4, Q9LT78, Q9LT77, Q9SUC0, P43510, Q9W5U2, Q99460, Q9VBP9, P45857, Q502K2, P45952, Q2HJE4, Q91YE3, P70584, P41920, P69527, Q55B10, Q949Y0, Q80U96, A3LSY7, Q6P6S9, Q9C5U3, P11179, Q6PIY7, F6HS55, Q13393, Q54XS1, P18395, Q0J969, Q15393, O13833, B4RUH2, Q9VM71, Q8QGH2, Q9UJX6, P70269, Q6P2U9, Q3SZ16, P52624, Q69ZP3, Q96SW2, P32528, Q9SIV2, Q7ZVK3, Q9FF66, Q68CP4, A6QLU1, Q05016, P45974, Q8HZK2, Q9VHH9, Q8H136, P32656, Q5XTS1, Q6U7I1, P55880, Q9Y0A1, P52712, Q9JKB1, Q23917, Q9XTL9, Q9LYZ7, Q63342, P0A962, Q9FI61, Q54VI3, Q6PAV2, O94269, Q9NYL5, Q15477, Q11011, Q2KHZ9, Q2KHZ8, Q9LMI7, A9V3C0, B2GUY0, Q8VCI0, Q6NYL3, O61199, Q99685, Q9BZI7, Q5Z880, P0DMQ6, Q8R519, Q61481, Q5T4S7, Q9SJA1, Q8K354, Q09841, Q7XWK5, Q9SKZ2, Q7Z4W1, P55956, Q8NDF8, P62255, Q66HD0, Q6BQK9, Q03392, Q9UT85, Q75IM9, Q9CZU3, Q7KWM9, Q28BZ1, Q09325, P35700, O95243, B7FSL4, O78516, Q60HE2, Q58EB4, Q55DP8, Q969H0, Q9WVL0, Q8IWZ6, P49078, Q5VYS8, Q9CQQ8, A5PKH3, Q66X93, Q96HN2, Q63ZU0, O57429, Q86AX3, Q86H13, P49748, Q08BM8, P49366, Q5M807, P30153, Q55BJ6, Q5FW48, Q01970, Q9Y315, Q8LES0, P80147, Q8GW72, Q9UAG7, Q94B78, Q54N38, P10253, Q15034, Q54UQ4, Q5RDH5, P10768, O34598, Q9C9K3, Q9URU2, A2VDC2, Q5R2J2, P42604, B8N5S6, Q9SAI2, Q9FJR0, Q08499, P42746, P42749, P09110, Q7SBC6, P62313, Q9R0J8, A1A5G2, P52922, Q15024, Q99633, Q6RY07, O94874, Q09140, P52285, P46778, O23300, Q9LSP7, Q4PID3, Q9LZA6, Q6NWF4, Q15058, Q571F8, P42893, P62878, P23787, P48506, P46782, Q54Q05, Q28DB5, F4JGR5, P46595, Q8K370, Q8BNI4, Q9GKX6, Q60HH1, P05132, P62334, O59801, Q9D154, P71864, P54813, Q8BZZ3, Q921M3, P84169, Q9Y2T3, A5YKK6, P54750, P09417, Q3T0V9, Q92462, A0JP85, F4K4E3, O23894, Q9FPH3, Q95334, Q8ZRS8, Q9V3H2, Q7XJ02, P40818, Q9UKM7, Q70KH2, P15651, Q9FMH8, Q1JPJ2, Q6AYS7, Q94AH6, P10323, Q54M94, Q9SXC9, Q8IJN7, Q9Y251, Q6P7I0, Q9I2A8, Q9WUU7, Q00WL5, Q9ZVH4, P97477, P05689, O14327, Q55EY8, Q3SWZ4, Q9CA40, Q5SRY7, Q9SMX1, P40939, Q8TD30, Q9SUR9, O14734, Q9H0D6, A7Z056, Q86H28, Q9JJ31, Q22000, Q54ZI6, O14040, Q9M9L0, Q9LF98, O34313, Q8RFC2, Q6BYG4, Q9H0E2, Q13619, O43808, Q9H477, P25867, P41216, Q8L829, P54860, F4JAA5, P34385, A8MR93, Q9S9T7, Q0JHF8, Q9C5C4, Q13620, P60487, Q9UBS8, O23078, P12694, Q8CGR7, Q9SL67, Q8TCT9, Q07648, O75925, P21671, Q7DLR9, Q3UJK4, P00504, Q9XWZ2, O35900, Q54IM8, Q6P8M1, P52478, Q2GY21, P35129, O35704, Q9UBV2, P15684, Q14117, P55034, O22941, P32232, P35951, Q08C93, Q9VFP2, Q92359, Q67XW5, O96017, Q7Z6Z7, Q5RBB1, Q0P3Z2, Q91VE0, Q9LEU4, Q8K0V4, Q8IWV8, O14048, Q5SNX7, P35134, Q23551, Q5JKF2, O14980, Q9ZPW2, Q9UKK9, Q80X73",3357,1224,8103,1.0491189028486,1,0.977172693454323,77.0953509060426
"247","GOTERM_BP_ALL","GO:0061640~cytoskeleton-dependent cytokinesis",37,0.984304336259644,0.0709282832720426,"Q91ZR2, Q961G1, Q96RK4, F4JY37, O04486, Q8IGJ0, P48598, Q9VQQ9, Q8T2I8, P27636, Q80U87, Q5B4Z3, Q8MY12, Q5QN75, P51592, Q6NPL9, Q9LT31, Q9ZG89, P08799, Q40541, O00909, Q6AZT2, Q8R424, P25323, Q24547, P90648, G5E8K5, O59790, P40818, Q5ZK92, P32598, O70511, Q2QAV0, Q12955, P24100, P40423, Q39024",3357,71,8103,1.25787612178882,1,0.977271059865876,77.3303437816283
"248","GOTERM_BP_ALL","GO:1990778~protein localization to cell periphery",51,1.35674381484437,0.071793141256548,"Q98SP7, Q69ZR2, Q13237, Q02357, P11442, P50607, Q9VQQ9, P70280, Q8NFJ9, Q01341, O00295, Q8VD72, P21271, O00294, Q01484, Q5ZM14, Q99828, Q9Z273, G5E8K5, P62494, O18868, O55173, Q12955, Q6R748, Q9BXC9, P46461, Q29611, P26990, Q61410, P16157, Q5R579, Q13356, E9Q6P5, Q5R668, Q68FD5, O88848, Q99104, Q793F9, Q99JD4, Q9Z2A0, O75386, Q91W53, P11915, Q23917, Q54KA7, O70511, Q9EQW7, Q9P7Q4, Q9H1H9, Q8C8R3, Q54TR1",3357,102,8103,1.20688114387846,1,0.977848922993711,77.7522813509779
"249","GOTERM_BP_ALL","GO:0008015~blood circulation",51,1.35674381484437,0.071793141256548,"Q7KRY7, Q96RK4, Q01970, Q01341, Q01484, Q6R5J2, Q62976, P80404, P10253, Q64542, Q03043, O62698, Q95334, P97454, Q2TA14, Q9WTN3, Q08499, P32023, Q9BXC9, Q99571, Q8QGH2, P0C605, Q01063, Q15349, Q6PI78, H2LRU7, Q14643, O08849, P42893, A0A0G2JZ79, A2AJK6, P57103, P42345, P48506, P32232, Q8BPT6, A6N6J5, P51906, B3DHU2, P82995, P19468, P48765, Q13976, Q02280, Q16720, D3K0R6, P51589, Q9W0Y6, Q53FZ2, P17970, Q8C8R3, P26323",3357,102,8103,1.20688114387846,1,0.977848922993711,77.7522813509779
"250","GOTERM_BP_ALL","GO:0018200~peptidyl-glutamic acid modification",14,0.37243947858473,0.0720321012788442,"Q8NHH1, P83877, P41227, Q09296, Q14679, O95922, Q4V8K3, A4Q9F4, Q8CHB8, A4IHR1, Q5R978, A6H8T7, Q8N841, E1B9D8",3357,22,8103,1.53603054675441,1,0.977653033011329,77.8675399359895
"251","GOTERM_BP_ALL","GO:0009069~serine family amino acid metabolic process",31,0.824687416866188,0.0722139771294165,"Q54DD3, Q182I1, O08651, O88986, Q92203, Q64380, Q9WY55, O05394, P87131, Q94C74, Q8BP74, Q94B78, O29445, Q83A83, Q9JHW4, P48506, P54260, P32232, Q9FPH3, Q0V6P9, Q58424, P19468, Q54GT6, Q9S281, Q63342, Q05762, Q96HN2, P27653, Q54HH2, Q9P7G9, O23254",3357,58,8103,1.29011432621491,1,0.977387526377883,77.9548842804148
"252","GOTERM_BP_ALL","GO:0097499~protein localization to nonmotile primary cilium",10,0.266028198989093,0.0722597616528414,"Q9P2K1, O75386, Q9Z273, O88848, Q96RK4, Q94218, P50607, O00295, Q0IIM2, O00294",3357,14,8103,1.72411591982638,1,0.976952647881573,77.9768202397654
"253","GOTERM_BP_ALL","GO:0003351~epithelial cilium movement",10,0.266028198989093,0.0722597616528414,"Q9D2H2, Q4G0X9, Q8NEP3, O95922, Q9P2D7, Q7M6Z5, Q63164, Q24K21, B3DH20, Q7Z494",3357,14,8103,1.72411591982638,1,0.976952647881573,77.9768202397654
"254","GOTERM_BP_ALL","GO:0006534~cysteine metabolic process",10,0.266028198989093,0.0722597616528414,"Q0V6P9, P27653, Q83A83, Q92203, P19468, Q9P7G9, P32232, P48506, P87131, O05394",3357,14,8103,1.72411591982638,1,0.976952647881573,77.9768202397654
