,Trinity_ID,padj
11004,TRINITY_DN1919_c1_g1_i1,NA
11005,TRINITY_DN1919_c2_g1_i2,NA
11006,TRINITY_DN1919_c2_g1_i4,NA
11007,TRINITY_DN1919_c2_g1_i6,NA
11008,TRINITY_DN19191_c0_g1_i1,NA
11009,TRINITY_DN19192_c0_g1_i1,NA
11010,TRINITY_DN19196_c0_g1_i1,0.999859588597869
11011,TRINITY_DN19198_c0_g1_i1,NA
11012,TRINITY_DN192_c0_g1_i1,0.999859588597869
11013,TRINITY_DN192_c0_g1_i2,0.999859588597869
11014,TRINITY_DN192_c0_g1_i3,0.999859588597869
11015,TRINITY_DN192_c0_g1_i4,0.992859192539634
11016,TRINITY_DN192_c0_g1_i5,0.999859588597869
11017,TRINITY_DN192_c1_g1_i1,NA
11018,TRINITY_DN1920_c0_g1_i1,0.999859588597869
11019,TRINITY_DN1920_c0_g1_i3,NA
11020,TRINITY_DN19201_c0_g1_i2,NA
11021,TRINITY_DN19203_c0_g1_i1,NA
11022,TRINITY_DN19209_c0_g1_i1,NA
11023,TRINITY_DN1921_c0_g1_i1,0.999859588597869
11024,TRINITY_DN1921_c0_g1_i2,0.999859588597869
11025,TRINITY_DN1921_c0_g1_i3,NA
11026,TRINITY_DN1921_c0_g1_i4,0.999859588597869
11027,TRINITY_DN19217_c0_g1_i1,NA
11028,TRINITY_DN19219_c0_g1_i1,NA
11029,TRINITY_DN1922_c0_g1_i1,0.999859588597869
11030,TRINITY_DN19222_c0_g1_i1,0.999859588597869
11031,TRINITY_DN19223_c0_g1_i1,NA
11032,TRINITY_DN19223_c0_g1_i2,NA
11033,TRINITY_DN19226_c0_g1_i1,NA
11034,TRINITY_DN19226_c0_g2_i1,NA
11035,TRINITY_DN19228_c0_g1_i1,0.999859588597869
11036,TRINITY_DN1923_c0_g1_i1,0.999859588597869
11037,TRINITY_DN1923_c0_g1_i2,0.999859588597869
11038,TRINITY_DN19231_c0_g1_i1,0.999859588597869
11039,TRINITY_DN19232_c0_g1_i1,NA
11040,TRINITY_DN19234_c0_g1_i1,0.999859588597869
11041,TRINITY_DN19236_c0_g1_i1,NA
11042,TRINITY_DN19237_c0_g1_i1,0.207190152081256
11043,TRINITY_DN19238_c0_g1_i1,0.999859588597869
11044,TRINITY_DN1924_c0_g1_i1,NA
11045,TRINITY_DN1924_c0_g1_i2,NA
11046,TRINITY_DN1924_c0_g1_i3,NA
11047,TRINITY_DN1924_c0_g1_i6,NA
11048,TRINITY_DN1924_c0_g1_i7,NA
11049,TRINITY_DN1924_c0_g2_i1,NA
11050,TRINITY_DN1924_c1_g1_i11,NA
11051,TRINITY_DN1924_c1_g1_i12,0.999859588597869
11052,TRINITY_DN1924_c1_g1_i16,NA
11053,TRINITY_DN1924_c1_g1_i19,0.999859588597869
11054,TRINITY_DN1924_c1_g1_i2,0.999859588597869
11055,TRINITY_DN1924_c1_g1_i20,NA
11056,TRINITY_DN1924_c1_g1_i4,0.999859588597869
11057,TRINITY_DN1924_c1_g1_i6,0.999859588597869
11058,TRINITY_DN1924_c1_g1_i8,0.0377224163139086
11059,TRINITY_DN1924_c1_g1_i9,0.999859588597869
11060,TRINITY_DN19240_c0_g1_i1,NA
11061,TRINITY_DN19247_c0_g1_i1,2.11885934411263e-08
11062,TRINITY_DN1925_c0_g1_i1,0.999859588597869
11063,TRINITY_DN1925_c0_g1_i2,0.999859588597869
11064,TRINITY_DN19250_c0_g1_i1,0.999859588597869
11065,TRINITY_DN19250_c1_g1_i1,NA
11066,TRINITY_DN19250_c2_g1_i1,NA
11067,TRINITY_DN19252_c0_g1_i1,NA
11068,TRINITY_DN19254_c0_g1_i2,NA
11069,TRINITY_DN19254_c2_g1_i1,NA
11070,TRINITY_DN19255_c0_g1_i1,NA
11071,TRINITY_DN19257_c0_g1_i1,NA
11072,TRINITY_DN19259_c0_g1_i1,NA
11073,TRINITY_DN1926_c0_g1_i1,0.999859588597869
11074,TRINITY_DN1926_c0_g1_i2,0.999859588597869
11075,TRINITY_DN19263_c0_g1_i1,NA
11076,TRINITY_DN19263_c1_g1_i1,NA
11077,TRINITY_DN19266_c0_g1_i1,NA
11078,TRINITY_DN19266_c0_g1_i2,0.999859588597869
11079,TRINITY_DN1927_c0_g1_i1,0.999859588597869
11080,TRINITY_DN19270_c0_g1_i1,NA
11081,TRINITY_DN19270_c0_g1_i2,NA
11082,TRINITY_DN19270_c0_g1_i3,NA
11083,TRINITY_DN19271_c0_g1_i1,0.999859588597869
11084,TRINITY_DN19274_c0_g1_i1,NA
11085,TRINITY_DN19279_c0_g1_i1,NA
11086,TRINITY_DN1928_c0_g1_i1,0.999859588597869
11087,TRINITY_DN1928_c0_g1_i3,NA
11088,TRINITY_DN1928_c0_g1_i5,NA
11089,TRINITY_DN1928_c0_g1_i8,NA
11090,TRINITY_DN1928_c0_g1_i9,NA
11091,TRINITY_DN19281_c0_g1_i1,0.999859588597869
11092,TRINITY_DN19282_c0_g1_i1,0.000318266650683654
11093,TRINITY_DN19285_c0_g1_i1,NA
11094,TRINITY_DN19287_c0_g1_i1,NA
11095,TRINITY_DN19287_c0_g1_i2,NA
11096,TRINITY_DN19289_c0_g1_i1,NA
11097,TRINITY_DN1929_c0_g1_i1,0.442211121612471
11098,TRINITY_DN1929_c0_g1_i3,NA
11099,TRINITY_DN1929_c0_g1_i4,NA
11100,TRINITY_DN1929_c0_g1_i5,NA
11101,TRINITY_DN1929_c0_g1_i6,NA
11102,TRINITY_DN1929_c0_g1_i8,NA
11103,TRINITY_DN1929_c0_g2_i3,0.999859588597869
11104,TRINITY_DN1929_c0_g2_i4,0.999859588597869
11105,TRINITY_DN1929_c0_g2_i5,NA
11106,TRINITY_DN1929_c0_g2_i7,0.999859588597869
11107,TRINITY_DN1929_c0_g3_i1,0.999859588597869
11108,TRINITY_DN19290_c0_g1_i1,NA
11109,TRINITY_DN19290_c0_g1_i2,NA
11110,TRINITY_DN19292_c0_g1_i1,NA
11111,TRINITY_DN19295_c0_g1_i1,NA
11112,TRINITY_DN19295_c0_g1_i3,NA
11113,TRINITY_DN19295_c0_g1_i5,NA
11114,TRINITY_DN19295_c0_g1_i7,NA
11115,TRINITY_DN19295_c0_g1_i8,NA
11116,TRINITY_DN19297_c0_g1_i1,0.999859588597869
11117,TRINITY_DN19297_c0_g1_i2,0.999859588597869
11118,TRINITY_DN19299_c0_g1_i1,NA
11119,TRINITY_DN193_c0_g1_i1,0.578948358286047
11120,TRINITY_DN193_c0_g1_i2,0.999859588597869
11121,TRINITY_DN1930_c0_g1_i2,0.999859588597869
11122,TRINITY_DN1930_c0_g1_i3,0.999859588597869
11123,TRINITY_DN1930_c0_g1_i4,0.999859588597869
11124,TRINITY_DN1930_c1_g1_i1,NA
11125,TRINITY_DN1930_c1_g1_i2,0.999859588597869
11126,TRINITY_DN1930_c1_g1_i4,0.999859588597869
11127,TRINITY_DN19300_c0_g1_i1,0.999859588597869
11128,TRINITY_DN19300_c0_g1_i2,0.999859588597869
11129,TRINITY_DN19300_c0_g1_i5,NA
11130,TRINITY_DN19303_c0_g1_i1,0.999859588597869
11131,TRINITY_DN19305_c0_g1_i1,0.999859588597869
11132,TRINITY_DN1931_c0_g1_i1,0.82604716263044
11133,TRINITY_DN19310_c0_g1_i1,NA
11134,TRINITY_DN19311_c0_g1_i1,NA
11135,TRINITY_DN19312_c0_g1_i1,1.23146223980754e-08
11136,TRINITY_DN19313_c0_g1_i1,0.999859588597869
11137,TRINITY_DN19314_c0_g1_i1,NA
11138,TRINITY_DN19317_c0_g1_i1,NA
11139,TRINITY_DN1932_c0_g1_i1,0.298277058261749
11140,TRINITY_DN1932_c0_g2_i1,0.867933615382159
11141,TRINITY_DN19320_c0_g1_i1,0.999859588597869
11142,TRINITY_DN19322_c0_g1_i1,NA
11143,TRINITY_DN19322_c0_g1_i2,NA
11144,TRINITY_DN19322_c0_g1_i3,NA
11145,TRINITY_DN19322_c0_g1_i4,NA
11146,TRINITY_DN19324_c0_g1_i1,NA
11147,TRINITY_DN19325_c0_g1_i1,0.999859588597869
11148,TRINITY_DN19325_c0_g1_i2,NA
11149,TRINITY_DN19326_c0_g1_i1,0.999859588597869
11150,TRINITY_DN19326_c0_g1_i2,0.999859588597869
11151,TRINITY_DN19326_c0_g1_i3,0.999859588597869
11152,TRINITY_DN19326_c0_g1_i4,NA
11153,TRINITY_DN19326_c0_g2_i1,NA
11154,TRINITY_DN19326_c1_g1_i1,0.999859588597869
11155,TRINITY_DN19327_c0_g1_i1,0.999859588597869
11156,TRINITY_DN19328_c0_g1_i1,NA
11157,TRINITY_DN19329_c0_g1_i1,NA
11158,TRINITY_DN1933_c0_g1_i2,0.999859588597869
11159,TRINITY_DN1933_c0_g1_i4,NA
11160,TRINITY_DN19331_c0_g1_i1,0.999859588597869
11161,TRINITY_DN19334_c0_g1_i1,NA
11162,TRINITY_DN19338_c0_g1_i1,NA
11163,TRINITY_DN19338_c0_g1_i2,NA
11164,TRINITY_DN19338_c1_g1_i1,NA
11165,TRINITY_DN19339_c0_g1_i1,0.999859588597869
11166,TRINITY_DN1934_c0_g1_i1,0.999859588597869
11167,TRINITY_DN1934_c0_g1_i2,0.999859588597869
11168,TRINITY_DN1934_c0_g1_i3,NA
11169,TRINITY_DN1934_c0_g1_i4,0.999859588597869
11170,TRINITY_DN1934_c1_g1_i1,NA
11171,TRINITY_DN1934_c3_g1_i1,NA
11172,TRINITY_DN19343_c0_g1_i1,0.999859588597869
11173,TRINITY_DN19345_c0_g1_i1,0.999859588597869
11174,TRINITY_DN19347_c0_g1_i1,NA
11175,TRINITY_DN19347_c0_g1_i2,0.999859588597869
11176,TRINITY_DN19347_c1_g1_i1,NA
11177,TRINITY_DN1935_c0_g1_i1,NA
11178,TRINITY_DN1935_c0_g1_i2,NA
11179,TRINITY_DN1935_c0_g1_i3,0.999859588597869
11180,TRINITY_DN19350_c0_g1_i1,0.999859588597869
11181,TRINITY_DN19351_c0_g1_i1,NA
11182,TRINITY_DN19354_c0_g1_i1,NA
11183,TRINITY_DN1936_c0_g1_i2,NA
11184,TRINITY_DN1936_c0_g1_i3,0.999859588597869
11185,TRINITY_DN19362_c0_g1_i1,NA
11186,TRINITY_DN19363_c0_g1_i1,0.999859588597869
11187,TRINITY_DN19364_c0_g1_i1,NA
11188,TRINITY_DN19365_c0_g1_i1,0.999859588597869
11189,TRINITY_DN19366_c0_g1_i1,0.999859588597869
11190,TRINITY_DN19368_c0_g1_i1,NA
11191,TRINITY_DN1937_c0_g1_i1,0.999859588597869
11192,TRINITY_DN19375_c0_g1_i1,NA
11193,TRINITY_DN19377_c0_g1_i1,0.558477494449534
11194,TRINITY_DN1938_c0_g1_i1,0.999859588597869
11195,TRINITY_DN1938_c1_g1_i1,NA
11196,TRINITY_DN1938_c1_g1_i2,0.999859588597869
11197,TRINITY_DN1938_c2_g1_i1,0.999859588597869
11198,TRINITY_DN1938_c4_g1_i1,0.999859588597869
11199,TRINITY_DN19380_c0_g1_i1,NA
11200,TRINITY_DN19381_c0_g1_i1,0.999859588597869
11201,TRINITY_DN19383_c0_g1_i1,0.999859588597869
11202,TRINITY_DN19385_c0_g1_i1,0.999859588597869
11203,TRINITY_DN19388_c0_g1_i1,0.999859588597869
11204,TRINITY_DN19389_c0_g1_i1,NA
11205,TRINITY_DN1939_c0_g1_i1,NA
11206,TRINITY_DN1939_c0_g1_i3,0.999859588597869
11207,TRINITY_DN1939_c0_g1_i4,NA
11208,TRINITY_DN1939_c0_g1_i7,0.999859588597869
11209,TRINITY_DN1939_c0_g2_i1,0.999859588597869
11210,TRINITY_DN1939_c0_g2_i2,NA
11211,TRINITY_DN19390_c0_g1_i1,NA
11212,TRINITY_DN19392_c0_g1_i1,0.999859588597869
11213,TRINITY_DN19394_c0_g1_i1,NA
11214,TRINITY_DN19395_c0_g1_i1,0.999859588597869
11215,TRINITY_DN19396_c0_g1_i1,NA
11216,TRINITY_DN19398_c0_g1_i1,0.999859588597869
11217,TRINITY_DN19399_c0_g1_i1,NA
11218,TRINITY_DN194_c0_g1_i1,0.999859588597869
11219,TRINITY_DN1940_c0_g1_i1,0.999859588597869
11220,TRINITY_DN1940_c0_g1_i2,NA
11221,TRINITY_DN1940_c0_g1_i3,0.999859588597869
11222,TRINITY_DN19402_c0_g1_i1,NA
11223,TRINITY_DN19402_c0_g2_i1,0.999859588597869
11224,TRINITY_DN19403_c0_g1_i1,NA
11225,TRINITY_DN19406_c0_g1_i1,NA
11226,TRINITY_DN19409_c0_g1_i1,0.999859588597869
11227,TRINITY_DN1941_c0_g1_i1,NA
11228,TRINITY_DN1941_c0_g1_i3,NA
11229,TRINITY_DN19410_c0_g1_i4,0.999859588597869
11230,TRINITY_DN19410_c0_g1_i5,0.999859588597869
11231,TRINITY_DN19410_c0_g1_i6,0.999859588597869
11232,TRINITY_DN19412_c0_g1_i1,0.999859588597869
11233,TRINITY_DN19414_c0_g1_i1,NA
11234,TRINITY_DN19414_c0_g1_i3,0.999859588597869
11235,TRINITY_DN19417_c0_g1_i1,0.999859588597869
11236,TRINITY_DN19418_c0_g1_i1,NA
11237,TRINITY_DN19418_c0_g1_i2,NA
11238,TRINITY_DN19418_c0_g1_i4,NA
11239,TRINITY_DN19418_c0_g1_i5,0.999859588597869
11240,TRINITY_DN1942_c0_g1_i1,0.999859588597869
11241,TRINITY_DN19421_c0_g1_i1,0.999859588597869
11242,TRINITY_DN19428_c0_g1_i1,NA
11243,TRINITY_DN1943_c0_g1_i1,0.999859588597869
11244,TRINITY_DN1943_c0_g1_i2,0.999859588597869
11245,TRINITY_DN1943_c0_g1_i3,0.574163542653351
11246,TRINITY_DN1943_c0_g1_i4,6.43831235263642e-05
11247,TRINITY_DN19436_c0_g1_i1,NA
11248,TRINITY_DN19437_c0_g1_i1,NA
11249,TRINITY_DN19439_c0_g1_i1,NA
11250,TRINITY_DN19439_c0_g2_i1,NA
11251,TRINITY_DN1944_c0_g1_i1,0.999859588597869
11252,TRINITY_DN19440_c0_g1_i1,0.999859588597869
11253,TRINITY_DN19445_c0_g1_i1,NA
11254,TRINITY_DN19445_c0_g1_i2,NA
11255,TRINITY_DN19446_c0_g1_i1,NA
11256,TRINITY_DN19448_c0_g1_i1,NA
11257,TRINITY_DN1945_c0_g1_i1,NA
11258,TRINITY_DN1945_c0_g1_i2,NA
11259,TRINITY_DN1945_c0_g1_i6,NA
11260,TRINITY_DN19451_c0_g1_i2,NA
11261,TRINITY_DN19451_c0_g2_i1,NA
11262,TRINITY_DN19454_c0_g1_i1,0.999859588597869
11263,TRINITY_DN19455_c0_g1_i1,NA
11264,TRINITY_DN19458_c0_g1_i1,NA
11265,TRINITY_DN1946_c0_g1_i1,0.0110499515547766
11266,TRINITY_DN1946_c0_g1_i2,0.728263638564007
11267,TRINITY_DN1946_c0_g1_i3,NA
11268,TRINITY_DN19461_c0_g1_i1,NA
11269,TRINITY_DN19464_c0_g1_i1,NA
11270,TRINITY_DN19466_c0_g1_i1,0.999859588597869
11271,TRINITY_DN19467_c0_g1_i1,NA
11272,TRINITY_DN19468_c0_g1_i1,NA
11273,TRINITY_DN1947_c0_g1_i1,NA
11274,TRINITY_DN19471_c0_g1_i1,NA
11275,TRINITY_DN19471_c0_g1_i2,0.999859588597869
11276,TRINITY_DN19471_c0_g1_i3,NA
11277,TRINITY_DN19472_c0_g1_i1,NA
11278,TRINITY_DN19473_c0_g1_i1,0.999859588597869
11279,TRINITY_DN19479_c0_g1_i1,0.999859588597869
11280,TRINITY_DN1948_c0_g1_i1,0.466283576589034
11281,TRINITY_DN1948_c0_g1_i2,0.999859588597869
11282,TRINITY_DN19480_c0_g1_i1,0.999859588597869
11283,TRINITY_DN19482_c0_g1_i1,NA
11284,TRINITY_DN19484_c0_g1_i1,NA
11285,TRINITY_DN19485_c0_g1_i1,0.765848624720078
11286,TRINITY_DN19487_c0_g1_i1,NA
11287,TRINITY_DN1949_c0_g1_i1,0.741267890231883
11288,TRINITY_DN1949_c0_g1_i2,0.999859588597869
11289,TRINITY_DN1949_c0_g1_i3,0.999859588597869
11290,TRINITY_DN19490_c0_g1_i1,NA
11291,TRINITY_DN19494_c0_g1_i1,NA
11292,TRINITY_DN19497_c0_g1_i1,NA
11293,TRINITY_DN19499_c0_g1_i2,0.999859588597869
11294,TRINITY_DN19499_c0_g1_i3,0.999859588597869
11295,TRINITY_DN19499_c0_g1_i5,0.999859588597869
11296,TRINITY_DN19499_c0_g1_i6,0.708458132378111
11297,TRINITY_DN195_c0_g1_i1,0.927184171819329
11298,TRINITY_DN195_c0_g1_i2,0.725001703319986
11299,TRINITY_DN195_c0_g1_i3,0.340136554734275
11300,TRINITY_DN195_c0_g1_i5,0.999859588597869
11301,TRINITY_DN195_c0_g1_i6,0.999859588597869
11302,TRINITY_DN195_c0_g1_i7,0.999859588597869
11303,TRINITY_DN1950_c0_g1_i1,NA
11304,TRINITY_DN1950_c0_g1_i2,0.999859588597869
11305,TRINITY_DN1950_c0_g2_i1,0.999859588597869
11306,TRINITY_DN1950_c0_g2_i2,0.999859588597869
11307,TRINITY_DN19500_c0_g1_i1,NA
11308,TRINITY_DN19502_c0_g1_i1,NA
11309,TRINITY_DN19503_c0_g1_i1,NA
11310,TRINITY_DN19505_c0_g1_i1,0.999859588597869
11311,TRINITY_DN19505_c0_g1_i2,0.999859588597869
11312,TRINITY_DN19505_c0_g1_i3,0.0981787174338597
11313,TRINITY_DN19505_c1_g1_i1,NA
11314,TRINITY_DN19506_c0_g1_i1,NA
11315,TRINITY_DN1951_c0_g1_i1,NA
11316,TRINITY_DN1951_c0_g1_i3,NA
11317,TRINITY_DN1951_c0_g1_i5,NA
11318,TRINITY_DN1951_c0_g1_i6,0.999859588597869
11319,TRINITY_DN1951_c0_g1_i8,NA
11320,TRINITY_DN1951_c0_g1_i9,0.999859588597869
11321,TRINITY_DN19511_c0_g1_i1,NA
11322,TRINITY_DN1952_c0_g1_i1,0.999859588597869
11323,TRINITY_DN1952_c0_g1_i2,0.992859192539634
11324,TRINITY_DN19520_c0_g1_i1,NA
11325,TRINITY_DN19521_c0_g1_i1,NA
11326,TRINITY_DN19527_c0_g1_i1,NA
11327,TRINITY_DN19528_c0_g1_i1,6.21135879028888e-09
11328,TRINITY_DN19529_c0_g1_i1,0.999859588597869
11329,TRINITY_DN1953_c0_g1_i1,0.999859588597869
11330,TRINITY_DN1953_c0_g1_i2,0.109517253521882
11331,TRINITY_DN1953_c0_g1_i3,0.999859588597869
11332,TRINITY_DN19531_c1_g1_i1,NA
11333,TRINITY_DN19532_c0_g1_i1,NA
11334,TRINITY_DN19533_c0_g1_i1,0.999859588597869
11335,TRINITY_DN19538_c0_g1_i1,NA
11336,TRINITY_DN19538_c0_g1_i2,NA
11337,TRINITY_DN19538_c0_g1_i3,NA
11338,TRINITY_DN1954_c0_g1_i1,NA
11339,TRINITY_DN1954_c0_g1_i2,NA
11340,TRINITY_DN19542_c0_g1_i1,NA
11341,TRINITY_DN19542_c0_g1_i2,NA
11342,TRINITY_DN19542_c0_g1_i3,NA
11343,TRINITY_DN19542_c0_g2_i1,NA
11344,TRINITY_DN19544_c0_g1_i1,0.913043628794623
11345,TRINITY_DN19547_c0_g1_i1,NA
11346,TRINITY_DN19549_c0_g1_i1,NA
11347,TRINITY_DN1955_c0_g1_i1,0.999859588597869
11348,TRINITY_DN1955_c0_g1_i2,0.999859588597869
11349,TRINITY_DN1955_c0_g1_i3,NA
11350,TRINITY_DN1955_c0_g1_i4,0.999859588597869
11351,TRINITY_DN1955_c0_g1_i5,NA
11352,TRINITY_DN1955_c0_g1_i6,NA
11353,TRINITY_DN19555_c0_g1_i1,NA
11354,TRINITY_DN1956_c0_g1_i1,0.999859588597869
11355,TRINITY_DN19560_c0_g1_i1,0.999859588597869
11356,TRINITY_DN19562_c0_g1_i1,NA
11357,TRINITY_DN19563_c0_g1_i1,NA
11358,TRINITY_DN19569_c0_g1_i1,NA
11359,TRINITY_DN1957_c0_g1_i1,0.999859588597869
11360,TRINITY_DN1957_c0_g1_i2,NA
11361,TRINITY_DN19570_c0_g1_i1,NA
11362,TRINITY_DN19574_c0_g1_i1,NA
11363,TRINITY_DN19576_c0_g1_i1,NA
11364,TRINITY_DN19577_c0_g1_i1,NA
11365,TRINITY_DN19578_c0_g1_i1,NA
11366,TRINITY_DN19579_c0_g1_i1,NA
11367,TRINITY_DN1958_c0_g1_i1,NA
11368,TRINITY_DN19580_c0_g1_i1,0.999859588597869
11369,TRINITY_DN19580_c0_g1_i2,NA
11370,TRINITY_DN19581_c0_g1_i1,NA
11371,TRINITY_DN19583_c0_g1_i1,0.999859588597869
11372,TRINITY_DN19587_c0_g1_i1,NA
11373,TRINITY_DN19589_c0_g1_i1,NA
11374,TRINITY_DN1959_c0_g1_i1,0.999859588597869
11375,TRINITY_DN1959_c0_g1_i2,0.999859588597869
11376,TRINITY_DN19591_c0_g1_i1,NA
11377,TRINITY_DN19593_c0_g1_i1,0.999859588597869
11378,TRINITY_DN19595_c0_g1_i1,0.999859588597869
11379,TRINITY_DN19596_c0_g1_i1,0.999859588597869
11380,TRINITY_DN196_c0_g1_i1,0.999859588597869
11381,TRINITY_DN1960_c0_g1_i1,0.999859588597869
11382,TRINITY_DN19600_c0_g1_i1,NA
11383,TRINITY_DN19602_c0_g1_i1,NA
11384,TRINITY_DN19604_c0_g1_i1,NA
11385,TRINITY_DN19606_c0_g1_i2,NA
11386,TRINITY_DN19607_c0_g1_i1,NA
11387,TRINITY_DN19607_c0_g1_i2,NA
11388,TRINITY_DN19608_c0_g1_i1,0.999859588597869
11389,TRINITY_DN1961_c0_g1_i1,0.999859588597869
11390,TRINITY_DN19618_c0_g1_i1,NA
11391,TRINITY_DN1962_c0_g1_i1,0.999859588597869
11392,TRINITY_DN1962_c0_g1_i10,NA
11393,TRINITY_DN1962_c0_g1_i14,0.767017983430664
11394,TRINITY_DN1962_c0_g1_i16,0.999859588597869
11395,TRINITY_DN1962_c0_g1_i19,NA
11396,TRINITY_DN1962_c0_g1_i2,NA
11397,TRINITY_DN1962_c0_g1_i20,NA
11398,TRINITY_DN1962_c0_g1_i21,NA
11399,TRINITY_DN1962_c0_g1_i22,0.999859588597869
11400,TRINITY_DN1962_c0_g1_i23,NA
11401,TRINITY_DN1962_c0_g1_i3,0.981173046642704
11402,TRINITY_DN1962_c0_g1_i4,0.999859588597869
11403,TRINITY_DN1962_c0_g1_i5,0.999859588597869
11404,TRINITY_DN1962_c0_g1_i6,NA
11405,TRINITY_DN1962_c0_g1_i7,0.999859588597869
11406,TRINITY_DN1962_c0_g1_i8,0.999859588597869
11407,TRINITY_DN1962_c0_g1_i9,NA
11408,TRINITY_DN19621_c0_g1_i2,0.999859588597869
11409,TRINITY_DN19621_c0_g1_i3,NA
11410,TRINITY_DN19621_c0_g1_i5,0.999859588597869
11411,TRINITY_DN19621_c0_g1_i7,0.955705742798895
11412,TRINITY_DN19621_c0_g1_i8,0.999859588597869
11413,TRINITY_DN19621_c0_g1_i9,0.970509302221922
11414,TRINITY_DN19621_c1_g1_i1,0.999859588597869
11415,TRINITY_DN19621_c2_g1_i1,0.999859588597869
11416,TRINITY_DN19621_c3_g1_i1,0.999859588597869
11417,TRINITY_DN19621_c4_g1_i1,0.999859588597869
11418,TRINITY_DN19623_c0_g1_i1,NA
11419,TRINITY_DN19623_c1_g1_i1,NA
11420,TRINITY_DN19624_c0_g1_i1,NA
11421,TRINITY_DN19626_c0_g1_i1,NA
11422,TRINITY_DN19626_c0_g1_i2,0.999859588597869
11423,TRINITY_DN1963_c0_g1_i1,0.999859588597869
11424,TRINITY_DN1963_c0_g1_i2,0.999859588597869
11425,TRINITY_DN1963_c0_g1_i3,0.999859588597869
11426,TRINITY_DN1963_c0_g1_i4,0.987527274848779
11427,TRINITY_DN19633_c0_g1_i1,NA
11428,TRINITY_DN19638_c0_g1_i1,NA
11429,TRINITY_DN1964_c0_g1_i1,0.999859588597869
11430,TRINITY_DN1964_c0_g1_i2,0.999859588597869
11431,TRINITY_DN19642_c0_g1_i1,NA
11432,TRINITY_DN19644_c0_g1_i1,0.999859588597869
11433,TRINITY_DN19645_c0_g1_i1,0.429625623088281
11434,TRINITY_DN1965_c0_g1_i1,0.999859588597869
11435,TRINITY_DN1965_c0_g1_i2,0.999859588597869
11436,TRINITY_DN19656_c0_g1_i1,0.999859588597869
11437,TRINITY_DN19656_c0_g1_i2,NA
11438,TRINITY_DN19656_c0_g1_i3,NA
11439,TRINITY_DN19656_c0_g1_i4,NA
11440,TRINITY_DN19656_c0_g1_i5,NA
11441,TRINITY_DN1966_c0_g1_i1,0.999859588597869
11442,TRINITY_DN19667_c0_g1_i1,0.999859588597869
11443,TRINITY_DN19667_c0_g1_i2,NA
11444,TRINITY_DN19667_c1_g1_i1,0.999859588597869
11445,TRINITY_DN1967_c0_g1_i1,0.999859588597869
11446,TRINITY_DN19672_c0_g1_i1,0.999859588597869
11447,TRINITY_DN19678_c0_g1_i1,NA
11448,TRINITY_DN19679_c0_g1_i1,NA
11449,TRINITY_DN1968_c0_g1_i1,0.999859588597869
11450,TRINITY_DN1968_c0_g1_i2,0.999859588597869
11451,TRINITY_DN1968_c0_g1_i3,0.999859588597869
11452,TRINITY_DN1968_c0_g1_i4,0.999859588597869
11453,TRINITY_DN1968_c0_g1_i5,0.839717963460169
11454,TRINITY_DN1968_c0_g1_i6,0.999859588597869
11455,TRINITY_DN1968_c0_g1_i7,NA
11456,TRINITY_DN1968_c1_g1_i13,0.357908585181388
11457,TRINITY_DN1968_c1_g1_i14,0.999859588597869
11458,TRINITY_DN1968_c1_g1_i15,0.999859588597869
11459,TRINITY_DN1968_c1_g1_i16,0.999859588597869
11460,TRINITY_DN1968_c1_g1_i3,0.999859588597869
11461,TRINITY_DN1968_c1_g1_i4,0.999859588597869
11462,TRINITY_DN1968_c1_g1_i6,0.999859588597869
11463,TRINITY_DN1968_c1_g1_i7,0.999859588597869
11464,TRINITY_DN1968_c1_g1_i9,0.999859588597869
11465,TRINITY_DN1968_c4_g1_i1,0.999859588597869
11466,TRINITY_DN19682_c0_g1_i1,NA
11467,TRINITY_DN19686_c0_g1_i1,NA
11468,TRINITY_DN1969_c0_g1_i1,NA
11469,TRINITY_DN1969_c0_g1_i2,NA
11470,TRINITY_DN1969_c0_g1_i3,NA
11471,TRINITY_DN1969_c0_g1_i5,0.716643894973322
11472,TRINITY_DN1969_c0_g1_i7,0.999859588597869
11473,TRINITY_DN19693_c0_g1_i1,NA
11474,TRINITY_DN19696_c0_g1_i3,NA
11475,TRINITY_DN19696_c0_g1_i4,NA
11476,TRINITY_DN19696_c0_g1_i5,NA
11477,TRINITY_DN19696_c1_g1_i1,NA
11478,TRINITY_DN197_c0_g1_i5,0.999859588597869
11479,TRINITY_DN197_c0_g1_i6,0.999859588597869
11480,TRINITY_DN197_c0_g1_i8,0.999859588597869
11481,TRINITY_DN197_c0_g1_i9,0.999859588597869
11482,TRINITY_DN197_c0_g2_i1,0.999859588597869
11483,TRINITY_DN1970_c0_g1_i1,0.999859588597869
11484,TRINITY_DN1970_c0_g1_i2,0.999859588597869
11485,TRINITY_DN19700_c0_g1_i1,NA
11486,TRINITY_DN19702_c0_g1_i1,0.999859588597869
11487,TRINITY_DN19704_c0_g1_i2,0.999859588597869
11488,TRINITY_DN19708_c0_g1_i1,0.999859588597869
11489,TRINITY_DN19708_c0_g1_i3,0.999859588597869
11490,TRINITY_DN1971_c0_g1_i1,0.999859588597869
11491,TRINITY_DN1971_c0_g1_i2,NA
11492,TRINITY_DN1971_c0_g1_i3,0.999859588597869
11493,TRINITY_DN1971_c0_g1_i4,0.999859588597869
11494,TRINITY_DN1971_c0_g1_i5,NA
