Trinity_ID,log2FoldChange
TRINITY_DN12532_c0_g1_i1,NA
TRINITY_DN12533_c0_g1_i1,0.0106470392397386
TRINITY_DN12534_c0_g1_i1,NA
TRINITY_DN12535_c0_g1_i1,-0.0392681538324047
TRINITY_DN12537_c0_g1_i1,5.40973950388523
TRINITY_DN12539_c0_g1_i1,2.66231247776329
TRINITY_DN1254_c0_g1_i1,-0.259415871380496
TRINITY_DN12540_c0_g1_i1,NA
TRINITY_DN12541_c0_g1_i1,0.454838443363219
TRINITY_DN12543_c0_g1_i1,NA
TRINITY_DN12543_c1_g1_i1,NA
TRINITY_DN12545_c0_g1_i1,0.5595493287802
TRINITY_DN12546_c0_g1_i1,3.0751650148637
TRINITY_DN12546_c0_g1_i2,NA
TRINITY_DN12547_c0_g1_i1,NA
TRINITY_DN12547_c0_g1_i2,-0.0230439381046535
TRINITY_DN12547_c0_g2_i1,NA
TRINITY_DN12548_c0_g1_i1,1.23020221935612
TRINITY_DN12548_c0_g1_i2,3.33486425241119
TRINITY_DN12548_c0_g2_i1,3.39574263284277
TRINITY_DN12549_c0_g1_i1,NA
TRINITY_DN1255_c0_g1_i1,0.209292894920816
TRINITY_DN12551_c0_g1_i1,2.32934934365
TRINITY_DN12552_c0_g1_i1,5.90966156617759
TRINITY_DN12556_c0_g1_i1,NA
TRINITY_DN12556_c0_g1_i2,1.27310255272045
TRINITY_DN12557_c0_g1_i1,1.30371569968772
TRINITY_DN12558_c0_g1_i1,1.37452434329905
TRINITY_DN12559_c0_g1_i1,2.66231247776329
TRINITY_DN12559_c0_g2_i1,2.47806934338575
TRINITY_DN1256_c0_g1_i1,0.812657420301855
TRINITY_DN12561_c0_g1_i1,0.325060651704177
TRINITY_DN12563_c0_g1_i1,3.55828342130005
TRINITY_DN12564_c0_g1_i1,NA
TRINITY_DN12564_c0_g1_i2,NA
TRINITY_DN12565_c0_g1_i1,1.16583139762311
TRINITY_DN12568_c0_g1_i1,1.78394027993162
TRINITY_DN1257_c0_g1_i1,-0.367774794915012
TRINITY_DN1257_c0_g2_i1,0.568722895294599
TRINITY_DN1257_c0_g2_i2,0.481825102311496
TRINITY_DN1257_c0_g2_i3,-1.71890401797086
TRINITY_DN12570_c0_g1_i1,-0.678910982648128
TRINITY_DN12572_c0_g1_i1,0.180278918862899
TRINITY_DN12574_c0_g1_i1,2.97795884031608
TRINITY_DN12575_c0_g1_i1,7.42731106647569
TRINITY_DN12576_c0_g1_i1,1.59878897553873
TRINITY_DN12577_c0_g1_i1,NA
TRINITY_DN12578_c0_g1_i1,-0.821512497021303
TRINITY_DN12579_c0_g1_i1,-3.73776292629997
TRINITY_DN12579_c0_g1_i2,2.83707044714191
TRINITY_DN1258_c0_g1_i1,-0.595933951777312
TRINITY_DN12580_c0_g1_i1,1.30371569968772
TRINITY_DN12580_c0_g2_i1,3.0751650148637
TRINITY_DN12582_c0_g1_i1,0.719963211574399
TRINITY_DN12584_c0_g1_i1,NA
TRINITY_DN12585_c0_g1_i1,-0.22504411829562
TRINITY_DN12586_c0_g1_i1,2.65282229191855
TRINITY_DN12586_c0_g1_i2,0.178531372206028
TRINITY_DN12589_c0_g1_i1,0.475915064167367
TRINITY_DN12589_c0_g1_i2,-0.164122626795837
TRINITY_DN12589_c0_g1_i3,NA
TRINITY_DN12589_c0_g1_i4,0.265514767936182
TRINITY_DN12589_c0_g1_i5,NA
TRINITY_DN12589_c0_g1_i6,0.81984864699312
TRINITY_DN12589_c1_g1_i1,0.178970873559912
TRINITY_DN1259_c0_g1_i1,-0.566628122129794
TRINITY_DN1259_c0_g1_i5,-0.551892528368104
TRINITY_DN1259_c0_g1_i6,0.291929019247357
TRINITY_DN12590_c0_g1_i1,1.74712101673228
TRINITY_DN12591_c0_g1_i1,-1.47975259973851
TRINITY_DN12592_c0_g1_i1,0.421336699669081
TRINITY_DN12592_c0_g1_i2,0.487494121119839
TRINITY_DN12594_c0_g1_i1,2.14258509924002
TRINITY_DN12596_c0_g1_i1,6.63206172073278
TRINITY_DN12598_c0_g1_i1,NA
TRINITY_DN12598_c0_g1_i2,3.44410551059813
TRINITY_DN12598_c0_g1_i3,3.27380833033459
TRINITY_DN126_c0_g1_i1,0.209135504747454
TRINITY_DN126_c0_g1_i2,-0.82608055955554
TRINITY_DN126_c0_g1_i3,-0.369111210826857
TRINITY_DN126_c0_g1_i4,-0.551316508116333
TRINITY_DN126_c1_g1_i1,1.07730271274345
TRINITY_DN126_c1_g2_i1,-0.772793591728673
TRINITY_DN1260_c0_g1_i2,NA
TRINITY_DN1260_c0_g1_i3,-4.18397006502298
TRINITY_DN1260_c0_g1_i4,0.995546469874563
TRINITY_DN1260_c0_g1_i5,2.47129247122901
TRINITY_DN12600_c0_g1_i1,1.3614789945713
TRINITY_DN12603_c0_g1_i1,0.547021926870436
TRINITY_DN12603_c0_g2_i1,4.59363615836384
TRINITY_DN12603_c0_g2_i2,-4.19837610376419
TRINITY_DN12604_c0_g1_i1,NA
TRINITY_DN12608_c0_g1_i1,0.486186003793157
TRINITY_DN12608_c0_g2_i1,0.605969129000605
TRINITY_DN1261_c0_g1_i1,1.16337672084716
TRINITY_DN12611_c0_g1_i1,3.70508643249762
TRINITY_DN12612_c0_g1_i1,-0.820394888684126
TRINITY_DN12613_c0_g1_i1,-1.24777199732604
TRINITY_DN12615_c0_g1_i1,NA
TRINITY_DN12616_c0_g1_i1,NA
TRINITY_DN12617_c0_g1_i1,-0.36447897432436
TRINITY_DN12617_c1_g1_i1,-0.200447847898014
TRINITY_DN1262_c0_g1_i1,0.0748651966979631
TRINITY_DN12620_c0_g1_i1,-1.06449615902173
TRINITY_DN12625_c0_g1_i1,0.783547547555193
TRINITY_DN12628_c0_g1_i1,-0.79556441992497
TRINITY_DN1263_c0_g1_i1,0.629933465245717
TRINITY_DN1263_c0_g2_i1,0.419283144576255
TRINITY_DN1263_c1_g1_i1,-0.475596805056685
TRINITY_DN1263_c2_g1_i1,-0.272155590932996
TRINITY_DN1263_c3_g1_i1,0.145871396150665
TRINITY_DN12631_c0_g1_i10,NA
TRINITY_DN12631_c0_g1_i11,1.30371569968772
TRINITY_DN12631_c0_g1_i13,1.16583139762311
TRINITY_DN12631_c0_g1_i14,NA
TRINITY_DN12631_c0_g1_i15,NA
TRINITY_DN12631_c0_g1_i17,NA
TRINITY_DN12631_c0_g1_i18,NA
TRINITY_DN12631_c0_g1_i19,-2.0078708368292
TRINITY_DN12631_c0_g1_i2,NA
TRINITY_DN12631_c0_g1_i20,NA
TRINITY_DN12631_c0_g1_i3,NA
TRINITY_DN12631_c0_g1_i5,-3.58092038668522
TRINITY_DN12631_c0_g1_i7,NA
TRINITY_DN12631_c0_g1_i9,1.16583139762311
TRINITY_DN12632_c0_g1_i1,-5.56138956534923
TRINITY_DN12632_c0_g1_i2,2.3492998498123
TRINITY_DN12637_c0_g1_i1,0.662060707756032
TRINITY_DN12638_c0_g1_i1,NA
TRINITY_DN12638_c0_g1_i2,-1.20476930799615
TRINITY_DN12639_c0_g1_i1,-0.00103464515107544
TRINITY_DN1264_c0_g1_i1,-0.260849609658178
TRINITY_DN12643_c0_g1_i1,2.08858007015312
TRINITY_DN12648_c0_g1_i1,-1.83969078560329
TRINITY_DN1265_c0_g1_i1,-0.301291487449287
TRINITY_DN12650_c0_g1_i1,NA
TRINITY_DN12651_c0_g1_i1,0.622318636459418
TRINITY_DN12652_c0_g1_i1,NA
TRINITY_DN12652_c0_g1_i2,NA
TRINITY_DN12653_c0_g1_i1,0.28010722465641
TRINITY_DN12654_c0_g1_i1,-0.393833422893223
TRINITY_DN12655_c0_g1_i1,-0.543850944258645
TRINITY_DN12655_c0_g1_i2,-0.543850944258645
TRINITY_DN12659_c0_g1_i1,2.66231247776329
TRINITY_DN1266_c0_g1_i1,0.912777617955285
TRINITY_DN1266_c0_g1_i2,0.71867075936199
TRINITY_DN12660_c0_g1_i2,NA
TRINITY_DN12660_c0_g1_i3,NA
TRINITY_DN12661_c0_g1_i1,NA
TRINITY_DN12662_c0_g1_i1,0.43875104388415
TRINITY_DN12666_c0_g1_i1,0.967842117744249
TRINITY_DN12669_c0_g1_i1,-1.54716068761697
TRINITY_DN1267_c0_g1_i2,NA
TRINITY_DN1267_c0_g1_i4,1.21429195971681
TRINITY_DN1267_c0_g1_i5,NA
TRINITY_DN1267_c0_g1_i6,-1.30994306740423
TRINITY_DN1267_c0_g1_i7,2.04734972079402
TRINITY_DN1267_c0_g2_i1,0.924990284003265
TRINITY_DN1267_c0_g2_i3,0.424171332982069
TRINITY_DN1267_c1_g1_i1,1.05190733018254
TRINITY_DN1267_c2_g1_i1,0.967508811689431
TRINITY_DN1267_c4_g1_i1,-0.0718054500689454
TRINITY_DN12670_c0_g1_i2,NA
TRINITY_DN12670_c0_g1_i3,1.71494286290167
TRINITY_DN12673_c0_g1_i1,-1.16039195440343
TRINITY_DN12674_c0_g1_i1,NA
TRINITY_DN12675_c0_g1_i1,-0.771516019105482
TRINITY_DN12677_c0_g1_i1,1.5478141393248
TRINITY_DN12678_c0_g1_i2,0.626902369248828
TRINITY_DN12678_c0_g2_i1,-0.367870982105655
TRINITY_DN12678_c0_g2_i2,2.6794720890175
TRINITY_DN12678_c0_g2_i6,-0.191777131115585
TRINITY_DN12678_c0_g2_i7,-2.99743448148768
TRINITY_DN12678_c0_g3_i2,1.24499788522138
TRINITY_DN12678_c0_g3_i3,NA
TRINITY_DN12678_c0_g4_i1,0.54333844053743
TRINITY_DN12678_c1_g1_i1,0.640981444911636
TRINITY_DN12678_c1_g1_i2,NA
TRINITY_DN12679_c0_g1_i1,NA
TRINITY_DN12679_c0_g1_i2,NA
TRINITY_DN12679_c0_g1_i3,-1.03379943953588
TRINITY_DN1268_c0_g1_i1,-0.275420858364875
TRINITY_DN1268_c0_g1_i2,0.90760427810271
TRINITY_DN1268_c0_g1_i3,-0.688605355569218
TRINITY_DN12681_c0_g1_i1,-0.854354451925388
TRINITY_DN12682_c0_g1_i1,-1.11610045893362
TRINITY_DN12683_c0_g1_i1,-0.753402376292513
TRINITY_DN12684_c0_g1_i1,-1.64532525345769
TRINITY_DN12684_c0_g1_i2,NA
TRINITY_DN12685_c0_g1_i1,NA
TRINITY_DN12686_c0_g1_i1,-1.02966398057758
TRINITY_DN12687_c0_g1_i1,2.91794514081148
TRINITY_DN12688_c0_g1_i1,-3.58030570241216
TRINITY_DN12688_c0_g1_i2,-0.881062316771414
TRINITY_DN12689_c0_g1_i1,NA
TRINITY_DN12689_c0_g1_i2,NA
TRINITY_DN1269_c0_g1_i1,0.142289820507284
TRINITY_DN1269_c0_g1_i2,-0.262606080198366
TRINITY_DN1269_c0_g1_i3,0.225995796732745
TRINITY_DN1269_c0_g2_i1,0.295145595177461
TRINITY_DN12690_c0_g1_i1,0.368405009622829
TRINITY_DN12691_c0_g1_i1,-2.69045905103577
TRINITY_DN12692_c0_g1_i1,0.0796161304314216
TRINITY_DN12694_c0_g1_i1,2.08147125704525
TRINITY_DN12698_c1_g1_i1,NA
TRINITY_DN12698_c2_g1_i1,2.66231247776329
TRINITY_DN12699_c0_g1_i1,-0.345200671036283
TRINITY_DN127_c0_g1_i1,-0.506578570779661
TRINITY_DN127_c0_g1_i2,-0.412849705656019
TRINITY_DN1270_c0_g1_i1,0.437589121829831
TRINITY_DN1270_c0_g1_i2,-0.459449546233345
TRINITY_DN12700_c0_g1_i1,NA
TRINITY_DN12705_c0_g1_i1,0.126458523043553
TRINITY_DN12706_c0_g1_i1,0.536433667053466
TRINITY_DN12708_c0_g1_i1,0.692973664152113
TRINITY_DN12709_c0_g1_i1,-1.23568839296141
TRINITY_DN1271_c0_g1_i1,-0.541233895236716
TRINITY_DN1271_c0_g1_i2,-0.0349133440867577
TRINITY_DN1271_c0_g1_i3,0.595272960882594
TRINITY_DN12711_c0_g1_i1,0.6771969235891
TRINITY_DN12713_c0_g1_i1,2.66231247776329
TRINITY_DN12713_c0_g1_i2,0.167863110091031
TRINITY_DN12714_c0_g1_i1,NA
TRINITY_DN12715_c1_g1_i1,NA
TRINITY_DN12718_c0_g1_i1,NA
TRINITY_DN12719_c0_g1_i1,-0.277315195780735
TRINITY_DN1272_c2_g1_i1,-0.716086307455114
TRINITY_DN12720_c0_g1_i1,9.43582877166656
TRINITY_DN12721_c0_g1_i1,2.66231247776329
TRINITY_DN12722_c0_g1_i1,0.477450325868329
TRINITY_DN12724_c0_g1_i2,-1.80660520954
TRINITY_DN12724_c0_g1_i3,1.20857200934849
TRINITY_DN12724_c0_g2_i1,1.02419712589974
TRINITY_DN12725_c0_g1_i1,NA
TRINITY_DN12725_c0_g1_i2,-1.53609849844513
TRINITY_DN12725_c0_g2_i1,-0.303353920426
TRINITY_DN12726_c0_g1_i1,3.87958103403051
TRINITY_DN12726_c0_g2_i1,-1.96238993522084
TRINITY_DN12727_c0_g1_i1,-0.689752338417037
TRINITY_DN12728_c0_g1_i1,0.800445118314162
TRINITY_DN12729_c0_g1_i1,-2.65648206543667
TRINITY_DN12729_c0_g1_i2,1.12645199139774
TRINITY_DN1273_c0_g1_i1,0.5090390545669
TRINITY_DN1273_c0_g1_i2,0.226478403140678
TRINITY_DN1273_c0_g1_i4,-1.40558400018493
TRINITY_DN12730_c0_g1_i1,NA
TRINITY_DN12731_c0_g1_i1,NA
TRINITY_DN12732_c0_g1_i1,-1.59965510409327
TRINITY_DN12732_c0_g2_i1,3.14414927061322
TRINITY_DN12733_c0_g1_i7,-0.620057978336711
TRINITY_DN12733_c0_g1_i8,1.04745934856826
TRINITY_DN12735_c0_g1_i1,1.30371569968772
TRINITY_DN12736_c0_g1_i1,NA
TRINITY_DN12736_c0_g1_i2,1.30371569968772
TRINITY_DN12737_c0_g1_i2,1.40655243600201
TRINITY_DN12737_c0_g1_i3,-0.204212781354218
TRINITY_DN12739_c0_g1_i1,1.97640596625172
TRINITY_DN1274_c0_g1_i2,-0.168101517700272
TRINITY_DN1274_c0_g1_i3,1.41546326422608
TRINITY_DN12740_c0_g1_i1,-0.479937458726728
TRINITY_DN12741_c0_g1_i1,-0.463953785051794
TRINITY_DN12741_c1_g1_i1,-0.839146428962548
TRINITY_DN12742_c0_g1_i2,0.216172777448338
TRINITY_DN12743_c0_g1_i1,-0.039843573232874
TRINITY_DN12745_c0_g1_i1,NA
TRINITY_DN12745_c0_g1_i2,1.45790025567179
TRINITY_DN12746_c0_g1_i1,-1.41550218872453
TRINITY_DN12747_c0_g1_i1,-0.981349026057534
TRINITY_DN12748_c0_g1_i2,NA
TRINITY_DN12749_c0_g1_i1,NA
TRINITY_DN1275_c0_g1_i2,0.419312022104916
TRINITY_DN1275_c0_g1_i3,-0.139291026383339
TRINITY_DN12752_c0_g1_i1,4.72529413227893
TRINITY_DN12754_c0_g1_i1,-1.00898516969279
TRINITY_DN12755_c0_g1_i1,1.30371569968772
TRINITY_DN12757_c0_g1_i1,-0.233856121126511
TRINITY_DN12758_c0_g1_i1,NA
TRINITY_DN12759_c0_g1_i1,-1.07555418714914
TRINITY_DN1276_c0_g1_i1,0.0114422195180864
TRINITY_DN12762_c0_g1_i1,0.305544722366563
TRINITY_DN12762_c0_g2_i1,2.20976446965595
TRINITY_DN12763_c0_g1_i1,NA
TRINITY_DN12764_c0_g1_i2,3.55828342130005
TRINITY_DN12765_c0_g1_i1,0.690236065457001
TRINITY_DN12766_c0_g1_i1,2.32934934365
TRINITY_DN1277_c0_g1_i1,-0.361192005870055
TRINITY_DN12770_c0_g1_i1,NA
TRINITY_DN12773_c0_g1_i1,1.16583139762311
TRINITY_DN12774_c0_g1_i1,-0.651129942712299
TRINITY_DN12776_c0_g1_i1,NA
TRINITY_DN12776_c0_g1_i2,2.20976446965595
TRINITY_DN12777_c0_g1_i1,2.91794514081148
TRINITY_DN1278_c0_g1_i1,-0.209837668275011
TRINITY_DN12781_c0_g1_i1,-0.878300991570809
TRINITY_DN12784_c0_g1_i1,NA
TRINITY_DN12785_c0_g1_i1,0.151973798535382
TRINITY_DN12786_c0_g1_i1,NA
TRINITY_DN12787_c0_g1_i1,-0.063530879999578
TRINITY_DN1279_c0_g1_i1,-0.591969258320126
TRINITY_DN1279_c0_g1_i2,1.40093384591506
TRINITY_DN12791_c0_g1_i1,-3.54976020694646
TRINITY_DN12792_c0_g1_i1,4.7277109871388
TRINITY_DN12792_c0_g2_i1,0.86118301429512
TRINITY_DN12793_c0_g1_i1,1.30371569968772
TRINITY_DN12795_c0_g1_i1,NA
TRINITY_DN12795_c1_g1_i1,NA
TRINITY_DN12798_c0_g1_i1,NA
TRINITY_DN12799_c0_g1_i1,-0.326350873199202
TRINITY_DN128_c0_g1_i2,-2.82123183367057
TRINITY_DN128_c0_g1_i5,0.410506690512788
TRINITY_DN128_c0_g1_i6,0.903662519160546
TRINITY_DN1280_c0_g1_i1,-2.82536063409466
TRINITY_DN1280_c0_g1_i3,0.284522449249074
TRINITY_DN1280_c0_g1_i5,0.455193519383918
TRINITY_DN12800_c0_g1_i1,-4.29285911664321
TRINITY_DN12801_c0_g1_i1,-0.00429213112507447
TRINITY_DN12804_c0_g1_i1,2.32934934365
TRINITY_DN12805_c0_g1_i1,-0.761811770512614
TRINITY_DN12805_c0_g1_i2,-0.390367233193626
TRINITY_DN12806_c0_g1_i1,NA
TRINITY_DN12806_c0_g1_i2,2.83707044714191
TRINITY_DN12807_c0_g1_i1,0.340853828174486
TRINITY_DN1281_c0_g1_i1,-0.312820270143007
TRINITY_DN1281_c0_g1_i2,3.83871410859962
TRINITY_DN1281_c0_g1_i3,2.59296392492469
TRINITY_DN1281_c0_g1_i4,0.573933924647898
TRINITY_DN1281_c0_g1_i5,-0.0877919855670737
TRINITY_DN12810_c0_g1_i1,-2.70614462532016
TRINITY_DN12812_c0_g1_i1,NA
TRINITY_DN12815_c0_g1_i1,0.262970451321521
TRINITY_DN12816_c0_g1_i1,NA
TRINITY_DN12818_c0_g1_i1,1.09747598605353
TRINITY_DN12819_c0_g1_i1,9.93872034950928
TRINITY_DN1282_c0_g1_i1,-0.873481763127283
TRINITY_DN1282_c0_g1_i2,0.481672873026604
TRINITY_DN1282_c0_g1_i4,0.534198181923058
TRINITY_DN1282_c0_g1_i5,0.465132149350845
TRINITY_DN1282_c0_g2_i2,0.337511344642856
TRINITY_DN1282_c0_g3_i1,0.167370259167969
TRINITY_DN1282_c1_g1_i1,-0.0611518885474671
TRINITY_DN1282_c1_g1_i3,0.325060651704177
TRINITY_DN1282_c1_g1_i6,-0.0420228796653047
TRINITY_DN1282_c1_g2_i1,-0.562426290343706
TRINITY_DN1282_c11_g1_i1,-0.830591247242167
TRINITY_DN1282_c12_g1_i1,NA
TRINITY_DN1282_c2_g1_i3,-0.23414681283203
TRINITY_DN1282_c2_g1_i4,8.38841910401827
TRINITY_DN1282_c3_g1_i1,0.35052083848663
TRINITY_DN1282_c7_g1_i1,0.127808158594383
TRINITY_DN1282_c8_g1_i1,0.190961556857442
TRINITY_DN1282_c9_g1_i1,NA
TRINITY_DN12820_c0_g1_i1,-3.96860857059808
TRINITY_DN12820_c1_g1_i1,NA
TRINITY_DN12821_c0_g1_i1,NA
TRINITY_DN12821_c1_g1_i2,-0.292781208187133
TRINITY_DN12822_c0_g1_i1,NA
TRINITY_DN12823_c0_g1_i1,-0.446037014093658
TRINITY_DN12824_c0_g1_i1,-0.332646472819411
TRINITY_DN1283_c0_g1_i3,0.489121124923537
TRINITY_DN1283_c0_g1_i6,-0.176102753859767
TRINITY_DN12830_c0_g1_i1,-0.611469900342203
TRINITY_DN12830_c0_g2_i1,-1.36933975419908
TRINITY_DN12831_c0_g1_i1,0.692054312105974
TRINITY_DN12834_c0_g1_i1,4.07352553867629
TRINITY_DN12834_c0_g2_i1,-1.59965510409327
TRINITY_DN12834_c0_g2_i2,NA
TRINITY_DN12834_c0_g2_i3,0.487499993920137
TRINITY_DN12835_c0_g1_i1,6.03998708804106
TRINITY_DN12836_c0_g1_i1,0.941419294266898
TRINITY_DN12836_c0_g1_i2,-0.871073959370231
TRINITY_DN12838_c0_g1_i1,9.41361600512016
TRINITY_DN12839_c0_g1_i1,0.943560926889643
TRINITY_DN12839_c0_g1_i2,0.449545499435034
TRINITY_DN1284_c0_g1_i1,-0.0701854226688971
TRINITY_DN1284_c1_g1_i1,-0.93435620865419
TRINITY_DN12840_c0_g1_i1,-0.977281801373122
TRINITY_DN12844_c0_g1_i1,0.324518152432793
TRINITY_DN12846_c0_g1_i1,0.148233858937793
TRINITY_DN12846_c0_g1_i2,0.191929915584272
TRINITY_DN12847_c0_g1_i1,2.19255644347983
TRINITY_DN12847_c0_g1_i2,1.16583139762311
TRINITY_DN12849_c0_g1_i1,0.13498438789918
TRINITY_DN12849_c0_g1_i2,-0.227850064074365
TRINITY_DN1285_c0_g1_i1,6.53922149152033
TRINITY_DN1285_c0_g1_i2,0.260123001546732
TRINITY_DN1285_c0_g1_i3,0.0379531657734009
TRINITY_DN12851_c0_g1_i1,0.586631290358455
TRINITY_DN12852_c0_g1_i1,9.14988950343371
TRINITY_DN12853_c0_g1_i2,0.769507489724244
TRINITY_DN12855_c0_g1_i1,1.16583139762311
TRINITY_DN12858_c0_g1_i1,-4.19837610376419
TRINITY_DN1286_c0_g1_i2,0.554623519897708
TRINITY_DN1286_c0_g1_i3,-1.01308947607614
TRINITY_DN1286_c0_g1_i5,-0.412126459883197
TRINITY_DN12860_c0_g1_i1,NA
TRINITY_DN12863_c0_g1_i2,1.87367659193877
TRINITY_DN12864_c0_g1_i1,0.262214480414761
TRINITY_DN12866_c0_g1_i1,2.32934934365
TRINITY_DN12867_c0_g1_i1,NA
TRINITY_DN12867_c0_g1_i2,NA
TRINITY_DN12868_c0_g1_i1,-1.59965510409327
TRINITY_DN12868_c0_g2_i1,NA
TRINITY_DN12869_c0_g1_i1,-0.349769135439483
TRINITY_DN1287_c0_g1_i1,-0.010892993924188
TRINITY_DN1287_c0_g1_i2,0.276791560762473
TRINITY_DN1287_c0_g2_i1,0.181135598231678
TRINITY_DN1287_c1_g1_i1,0.510469437545341
TRINITY_DN12871_c0_g1_i1,3.92175572183104
TRINITY_DN12871_c0_g1_i2,NA
TRINITY_DN12871_c0_g1_i3,NA
TRINITY_DN12874_c0_g1_i1,NA
TRINITY_DN12875_c0_g1_i1,NA
TRINITY_DN12875_c0_g1_i2,NA
TRINITY_DN12877_c0_g1_i1,-0.0510694861886892
TRINITY_DN12877_c1_g1_i1,3.33467687064564
TRINITY_DN12879_c0_g1_i1,3.83871410859962
TRINITY_DN12879_c0_g1_i2,-2.74403391455584
TRINITY_DN12879_c0_g1_i3,-4.19837610376419
TRINITY_DN1288_c0_g1_i1,-0.531351482132923
TRINITY_DN12880_c0_g1_i1,0.91129857966453
TRINITY_DN12881_c0_g1_i1,1.16583139762311
TRINITY_DN12881_c0_g1_i2,NA
TRINITY_DN12882_c0_g1_i1,3.33486425241119
TRINITY_DN12882_c0_g2_i1,3.21029786080164
TRINITY_DN12885_c0_g1_i1,0.325060651704177
TRINITY_DN12886_c0_g1_i1,0.734357590664292
TRINITY_DN12889_c0_g1_i2,0.53092116600498
TRINITY_DN12889_c1_g1_i1,2.07488159029303
TRINITY_DN1289_c0_g1_i1,-0.202567183508811
TRINITY_DN1289_c0_g1_i2,0.260331547700997
TRINITY_DN1289_c0_g1_i3,-1.21342548495713
TRINITY_DN1289_c0_g1_i4,-0.171966179335394
TRINITY_DN12890_c0_g1_i10,2.66231247776329
TRINITY_DN12890_c0_g1_i7,0.376878866724531
TRINITY_DN12890_c0_g1_i8,0.623045603666062
TRINITY_DN12891_c0_g1_i1,-0.562745253597971
TRINITY_DN12891_c0_g1_i2,-0.475250485908453
TRINITY_DN12891_c1_g1_i2,-0.732977853319328
TRINITY_DN12891_c1_g1_i3,-2.41295366940931
TRINITY_DN12892_c0_g1_i1,0.904675645639359
TRINITY_DN12893_c0_g1_i1,1.64397132773413
TRINITY_DN12896_c0_g1_i1,1.16583139762311
TRINITY_DN12896_c0_g2_i1,NA
TRINITY_DN12897_c0_g1_i1,-0.592509480392682
TRINITY_DN12897_c0_g2_i1,-1.17585101279508
TRINITY_DN12898_c0_g1_i1,0.943560926889643
TRINITY_DN12899_c0_g1_i1,-0.606056552589318
TRINITY_DN129_c0_g1_i1,0.476173607543084
TRINITY_DN129_c0_g1_i2,-2.14403978141709
TRINITY_DN129_c1_g1_i1,-0.265218811813235
TRINITY_DN129_c2_g1_i1,2.03423785524824
TRINITY_DN1290_c0_g1_i1,-0.412999145682584
TRINITY_DN1290_c0_g1_i3,-0.717455360309491
TRINITY_DN1290_c0_g1_i4,-0.0685603080748855
TRINITY_DN1290_c0_g1_i5,-0.599894294034571
TRINITY_DN1290_c0_g1_i6,-0.592696450966405
TRINITY_DN1290_c1_g1_i1,0.0511382009196875
TRINITY_DN1290_c1_g1_i4,4.60849946070319
TRINITY_DN1290_c1_g1_i5,-1.65464170861968
TRINITY_DN12900_c0_g1_i1,2.93741915926398
TRINITY_DN12902_c0_g1_i1,3.83871410859962
TRINITY_DN12902_c0_g2_i1,2.75198836530024
TRINITY_DN12903_c0_g1_i2,NA
TRINITY_DN12904_c0_g1_i1,3.0751650148637
TRINITY_DN12905_c0_g1_i1,NA
TRINITY_DN12907_c0_g1_i1,NA
TRINITY_DN12908_c0_g1_i1,-1.84587865784444
TRINITY_DN12908_c0_g2_i1,-2.20332716990905
TRINITY_DN12909_c0_g1_i1,-0.0933410684375653
TRINITY_DN12909_c0_g1_i2,1.05914001686766
TRINITY_DN1291_c0_g1_i1,0.142885137934226
TRINITY_DN1291_c0_g1_i2,-0.14647916248676
TRINITY_DN12910_c0_g1_i1,NA
TRINITY_DN12910_c0_g1_i2,-1.59965510409327
TRINITY_DN12911_c0_g1_i1,-0.269843422256462
TRINITY_DN12912_c0_g1_i1,4.86040949684736
TRINITY_DN12912_c0_g1_i2,3.42022980781368
TRINITY_DN12915_c0_g1_i1,-0.732736833234787
TRINITY_DN12917_c0_g1_i2,3.65943987197595
TRINITY_DN1292_c0_g1_i1,-0.511117235041817
TRINITY_DN1292_c0_g1_i2,1.50047002710971
TRINITY_DN1292_c0_g1_i3,-0.0567862767475533
TRINITY_DN12920_c0_g1_i1,2.742458440464
TRINITY_DN12923_c0_g1_i1,1.36699979141026
TRINITY_DN12923_c0_g1_i2,NA
TRINITY_DN12927_c0_g1_i1,1.30371569968772
TRINITY_DN12928_c0_g1_i1,3.79544474531672
TRINITY_DN1293_c0_g1_i1,0.145540321448254
TRINITY_DN1293_c0_g1_i2,0.819133922043071
TRINITY_DN1293_c0_g1_i3,0.122376698781685
TRINITY_DN1293_c0_g1_i4,-1.10742285695462
TRINITY_DN1293_c0_g1_i5,-0.0893111572279315
TRINITY_DN12931_c0_g1_i1,0.506122740113491
TRINITY_DN12932_c0_g1_i1,NA
TRINITY_DN12933_c0_g1_i1,2.75198836530024
TRINITY_DN12934_c0_g1_i1,NA
TRINITY_DN12935_c0_g1_i1,0.655573917997704
TRINITY_DN12938_c0_g1_i1,NA
TRINITY_DN12938_c0_g1_i2,0.164347130746645
TRINITY_DN12939_c0_g1_i1,NA
TRINITY_DN1294_c0_g1_i1,0.773119192411398
TRINITY_DN1294_c0_g1_i2,NA
TRINITY_DN12940_c0_g1_i1,-1.25838759488822
TRINITY_DN12943_c0_g1_i1,NA
TRINITY_DN12946_c0_g1_i1,NA
TRINITY_DN1295_c0_g1_i2,-1.75443850171717
TRINITY_DN1295_c0_g1_i3,-0.00816795888619998
TRINITY_DN1295_c0_g1_i4,0.544550073799599
TRINITY_DN12951_c0_g1_i1,4.90080444631365
TRINITY_DN12951_c0_g1_i2,NA
TRINITY_DN12951_c0_g2_i1,NA
TRINITY_DN12952_c0_g1_i1,NA
